Retailer,Category,Sub-Category,Domain,URL,Size,Product Hierarchy,Brand,Product Name,SKU,Reg. Price,Prime,Promo Tag,Each Price,Product Description,Product Details,# of Images,Nutrition,Lifestyle/Dietary Need,Image URLs,Promo Price
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/spinach-crust-pizza/p/21164032_EA,335 g,Food > Frozen > Frozen Pizza,Dr Oetker,Spinach Crust Pizza,21164032_EA,5.99 ea,,,1.79/100g,,"Brighten up your plate with Yes It’s Pizza! A crispy, colourful crust made with Spinach that pairs perfectly with our delicious toppings. This unconventional pizza is anything but traditional, with 43% vegetables in every bite and no artificial colours, make Yes It’s Pizza your next great food adventure!",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1/4 pizza  (84 g)		
Serving Size EN		per 1/4 pizza  (84 g)		
Serving Size EN		per 1/4 pizza  (84 g)		
Calories		170 cal		
Calories		170 cal		
Calories		170 cal		
Total Fat		7 g		
Total Fat		7 g		
Total Fat		7 g		
		Total Fat		7 g		
		Total Fat		7 g		
		Total Fat		7 g		
		Total Fat		7 g		
		Total Fat		7 g		
		Total Fat		7 g		
		Total Fat		7 g		
		Total Fat		7 g		
		Total Fat		7 g		
Total Carbohydrate		19 g		
Total Carbohydrate		19 g		
Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
Protein		8 g		
Protein		8 g		
Protein		8 g		
				
				
				
Cholesterol		10 mg		
Cholesterol		10 mg		
Cholesterol		10 mg		
Sodium		330 mg		
Sodium		330 mg		
Sodium		330 mg		",,https://assets.shop.loblaws.ca/products/21164032/b2/en/front/21164032_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21164032/b2/en/angle/21164032_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21164032/b2/en/side/21164032_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/pizza-pops-three-meat-pizza-snacks/p/20381184001_EA,800 g,Food > Frozen > Frozen Pizza,Pillsbury,Pizza Pops Three Meat Pizza Snacks,20381184001_EA,5.99 ea,,MULTI,0.75/100g,,"Golden Pillsbury Pizza Pops loaded with awesome stuff! Packed with pizza goodness for a serious way to satisfy everyone’s pizza craving! Perfect for a quick microwaveable office snack or baked in the oven for a crispy cafeteria treat!

- The perfect after-school snack for kids!
- Canada’s Best Selling Pizza Snack!
- Try all 7 great flavours to meet all your pizza cravings
- Try our Crispy Crust for a bigger pizza meal!
- Box contains: 8 pizza snacks",4,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1 pizza snack (100 g)		
Serving Size EN		per 1 pizza snack (100 g)		
Serving Size EN		per 1 pizza snack (100 g)		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		260 cal		
Calories		260 cal		
Calories		260 cal		
Total Fat		12 g		
Total Fat		12 g		
Total Fat		12 g		
		Total Fat		12 g		
		Total Fat		12 g		
		Total Fat		12 g		
		Total Fat		12 g		
		Total Fat		12 g		
		Total Fat		12 g		
		Total Fat		12 g		
		Total Fat		12 g		
		Total Fat		12 g		
Total Carbohydrate		32 g		
Total Carbohydrate		32 g		
Total Carbohydrate		32 g		
		Total Carbohydrate		32 g		
		Total Carbohydrate		32 g		
		Total Carbohydrate		32 g		
		Total Carbohydrate		32 g		
		Total Carbohydrate		32 g		
		Total Carbohydrate		32 g		
Protein		7 g		
Protein		7 g		
Protein		7 g		
				
				
				
Cholesterol		5 mg		
Cholesterol		5 mg		
Cholesterol		5 mg		
Sodium		550 mg		
Sodium		550 mg		
Sodium		550 mg		",,https://assets.shop.loblaws.ca/products/20381184001/b2/en/front/20381184001_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20381184001/b2/en/angle/20381184001_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20381184001/b2/en/side/20381184001_side_a06_@2.png| https://assets.shop.loblaws.ca/products/20381184001/b2/en/back/20381184001_back_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/cheese-lovers-pizza/p/20821542_EA,444 g,Food > Frozen > Frozen Pizza,Daiya,Cheese Lovers Pizza,20821542_EA,9.99 ea,,SALE,1.91/100g,,"Gluten free, egg free & dairy free pizza.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1/3 pizza (148 g)		
Serving Size EN		per 1/3 pizza (148 g)		
Serving Size EN		per 1/3 pizza (148 g)		
House Hold Serving Size		0.33 pizza(s)		
House Hold Serving Size		0.33 pizza(s)		
House Hold Serving Size		0.33 pizza(s)		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		390 cal		
Calories		390 cal		
Calories		390 cal		
Total Fat		17 g		
Total Fat		17 g		
Total Fat		17 g		
		Total Fat		17 g		
		Total Fat		17 g		
		Total Fat		17 g		
		Total Fat		17 g		
		Total Fat		17 g		
		Total Fat		17 g		
		Total Fat		17 g		
		Total Fat		17 g		
		Total Fat		17 g		
Total Carbohydrate		54 g		
Total Carbohydrate		54 g		
Total Carbohydrate		54 g		
		Total Carbohydrate		54 g		
		Total Carbohydrate		54 g		
		Total Carbohydrate		54 g		
		Total Carbohydrate		54 g		
		Total Carbohydrate		54 g		
		Total Carbohydrate		54 g		
Protein		4 g		
Protein		4 g		
Protein		4 g		
				
				
				
Cholesterol		0 mg		
Cholesterol		0 mg		
Cholesterol		0 mg		
Sodium		670 mg		
Sodium		670 mg		
Sodium		670 mg		",,https://assets.shop.loblaws.ca/products/20821542/b2/en/front/20821542_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20821542/b2/en/angle/20821542_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20821542/b2/en/side/20821542_side_a06_@2.png,8.49 ea
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/yes-it-s-pizza-cauliflower-crust-pizza/p/21164029_EA,345 g,Food > Frozen > Frozen Pizza,Dr Oetker,"Yes It's Pizza, Cauliflower Crust Pizza",21164029_EA,5.99 ea,,,1.74/100g,,"Brighten up your plate with Yes It’s Pizza! A crispy, colourful crust made with Cauliflower that pairs perfectly with our delicious toppings. This unconventional pizza is anything but traditional, with 45% vegetables in every bite and no artificial colours, make Yes It’s Pizza your next great food adventure!",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1/4 pizza  (86 g)		
Serving Size EN		per 1/4 pizza  (86 g)		
Serving Size EN		per 1/4 pizza  (86 g)		
Calories		170 cal		
Calories		170 cal		
Calories		170 cal		
Total Fat		6 g		
Total Fat		6 g		
Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
Total Carbohydrate		19 g		
Total Carbohydrate		19 g		
Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
		Total Carbohydrate		19 g		
Protein		8 g		
Protein		8 g		
Protein		8 g		
				
				
				
Cholesterol		15 mg		
Cholesterol		15 mg		
Cholesterol		15 mg		
Sodium		350 mg		
Sodium		350 mg		
Sodium		350 mg		",,https://assets.shop.loblaws.ca/products/21164029/b2/en/front/21164029_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21164029/b2/en/angle/21164029_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21164029/b2/en/side/21164029_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/vegan-pizza-beyond-meat-beef/p/21242820_EA,390 g,Food > Frozen > Frozen Pizza,Pizza Oggi,Vegan Pizza Beyond Meat Beef,21242820_EA,8.99 ea,,MULTI,2.31/100g,,,3,,,https://assets.shop.loblaws.ca/products/21242820/b2/en/front/21242820_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21242820/b2/en/angle/21242820_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21242820/b2/en/side/21242820_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/thin-crispy-vegetables-spinach-and-goat-cheese-piz/p/20971496_EA,363 g,Food > Frozen > Frozen Pizza,PC Blue Menu,"Thin & Crispy Vegetables, Spinach And Goat Cheese Pizza",20971496_EA,4.49 ea,,MULTI,1.24/100g,,"Dig into a thin, pizzeria-style pizza topped with a vibrant combination of grilled red and yellow peppers, spinach and roasted mushrooms, all perfected by mozzarella and goat cheeses. With 35% less fat than PC® Spinach Thin & Crispy Pizza, it’s an easy way to cut back – without cutting back on flavour.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		91 g		
Serving Size EN		91 g		
Serving Size EN		91 g		
House Hold Serving Size		0.25 pizza(s)		
House Hold Serving Size		0.25 pizza(s)		
House Hold Serving Size		0.25 pizza(s)		
Calories		160 cal		
Calories		160 cal		
Calories		160 cal		
Total Fat		5 g		
Total Fat		5 g		
Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
		Total Fat		5 g		
Total Carbohydrate		24 g		
Total Carbohydrate		24 g		
Total Carbohydrate		24 g		
		Total Carbohydrate		24 g		
		Total Carbohydrate		24 g		
		Total Carbohydrate		24 g		
		Total Carbohydrate		24 g		
		Total Carbohydrate		24 g		
		Total Carbohydrate		24 g		
Protein		7 g		
Protein		7 g		
Protein		7 g		
Potassium		200 mg		
Potassium		200 mg		
Potassium		200 mg		
				
				
				
Cholesterol		5 mg		
Cholesterol		5 mg		
Cholesterol		5 mg		
Sodium		320 mg		
Sodium		320 mg		
Sodium		320 mg		",,https://assets.shop.loblaws.ca/products/20971496/b2/en/front/20971496_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20971496/b2/en/angle/20971496_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20971496/b2/en/side/20971496_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/rising-crust-veggie-deluxe-pizza/p/20751262_EA,835 g,Food > Frozen > Frozen Pizza,Delissio,Rising Crust Veggie Deluxe Pizza,20751262_EA,6.99 ea,,MULTI,0.84/100g,,"There’s nothing quite like a classic rising crust pizza topped with your favourite ingredients. DELISSIO Rising Crust Pizza Veggie Deluxe (835 g) tops a high-rising, thick crust with mushrooms, red and green bell peppers, and red onions – a multitude of vegetables to satisfy all those who crave a fresh crunch. Whether treating yourself or pleasing a crowd, the soft and fluffy crust with a crispy outside makes every night an irresistible pizza night. Made with high quality ingredients, it’s no wonder DELISSIO is the Most Trusted Frozen Pizza Brand in Canada*. It’s easy to cook up a delish pizza that tastes just like delivery. It’s not delivery, It’s DELISSIO! ; ;; ;•A classic, thick crust with a fluffy inside, topped with mushrooms, red and green bell peppers, and red onions; ;•Made with only quality ingredients, DELISSIO is the Most Trusted Frozen Pizza Brand in Canada*; ;•Quick and easy way to turn any night into a mouth-watering pizza night – perfect for a night in, pleasing the crowd, or a tasty appetizer; ;•Add your favourite ingredients for your own pizza personalization; ;•The only door you need to open is your oven. It’s not delivery, it’s DELISSIO!; ;•*BrandSpark International inc. 2017/2018",4,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per ??  pizza    (209 g)		
Serving Size EN		per ??  pizza    (209 g)		
Serving Size EN		per ??  pizza    (209 g)		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		390 cal		
Calories		390 cal		
Calories		390 cal		
Total Fat		10 g		
Total Fat		10 g		
Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
		Total Fat		10 g		
Total Carbohydrate		58 g		
Total Carbohydrate		58 g		
Total Carbohydrate		58 g		
		Total Carbohydrate		58 g		
		Total Carbohydrate		58 g		
		Total Carbohydrate		58 g		
		Total Carbohydrate		58 g		
		Total Carbohydrate		58 g		
		Total Carbohydrate		58 g		
Protein		18 g		
Protein		18 g		
Protein		18 g		
Potassium		225 mg		
Potassium		225 mg		
Potassium		225 mg		
				
				
				
Cholesterol		20 mg		
Cholesterol		20 mg		
Cholesterol		20 mg		
Sodium		860 mg		
Sodium		860 mg		
Sodium		860 mg		",,https://assets.shop.loblaws.ca/products/20751262/b2/en/front/20751262_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20751262/b2/en/angle/20751262_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20751262/b2/en/side/20751262_side_a06_@2.png| https://assets.shop.loblaws.ca/products/20751262/b2/en/back/20751262_back_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/spinach-pizza-thin-crust/p/21236974_EA,180 g,Food > Frozen > Frozen Pizza,Dr Oetker,Spinach Pizza Thin Crust,21236974_EA,3.99 ea,,MULTI,2.22/100g,,,3,,,https://assets.shop.loblaws.ca/products/21236974/b2/en/front/21236974_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21236974/b2/en/angle/21236974_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21236974/b2/en/side/21236974_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/ristorante-pizza-mozzarella-gluten-free/p/21164444_EA,370 g,Food > Frozen > Frozen Pizza,Dr Oetker,"Ristorante Pizza Mozzarella, Gluten-Free",21164444_EA,9.49 ea,,MULTI,2.56/100g,,"Loaded with Mozzarella cheese and sweet tomatoes, this popular variety is now available Gluten Free",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1/4 pizza   (93 g)		
Serving Size EN		per 1/4 pizza   (93 g)		
Serving Size EN		per 1/4 pizza   (93 g)		
Calories		200 cal		
Calories		200 cal		
Calories		200 cal		
Total Fat		9 g		
Total Fat		9 g		
Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
Total Carbohydrate		20 g		
Total Carbohydrate		20 g		
Total Carbohydrate		20 g		
		Total Carbohydrate		20 g		
		Total Carbohydrate		20 g		
		Total Carbohydrate		20 g		
		Total Carbohydrate		20 g		
		Total Carbohydrate		20 g		
		Total Carbohydrate		20 g		
Protein		9 g		
Protein		9 g		
Protein		9 g		
				
				
				
Cholesterol		15 mg		
Cholesterol		15 mg		
Cholesterol		15 mg		
Sodium		350 mg		
Sodium		350 mg		
Sodium		350 mg		",,https://assets.shop.loblaws.ca/products/21164444/b2/en/front/21164444_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21164444/b2/en/angle/21164444_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21164444/b2/en/side/21164444_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/pizza-ultimate-bacon/p/20852960_EA,405 g,Food > Frozen > Frozen Pizza,Dr Oetker,"Pizza, Ultimate Bacon",20852960_EA,4.99 ea,,,1.23/100g,,"Calling all bacon lovers! We're making your biggest dream come true with our newest variety: Casa di Mama Bacon. Tender stripes of bacon, slices of red onion and green onion and the perfect blend of edam and mozzarella cheese top our signature thin crust with a rising edge.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1/4 pizza    (101 g)		
Serving Size EN		per 1/4 pizza    (101 g)		
Serving Size EN		per 1/4 pizza    (101 g)		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Per Serve Size Amt		0.0		
Calories		200 cal		
Calories		200 cal		
Calories		200 cal		
Total Fat		6 g		
Total Fat		6 g		
Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
		Total Fat		6 g		
Total Carbohydrate		28 g		
Total Carbohydrate		28 g		
Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
Protein		9 g		
Protein		9 g		
Protein		9 g		
				
				
				
Cholesterol		10 mg		
Cholesterol		10 mg		
Cholesterol		10 mg		
Sodium		540 mg		
Sodium		540 mg		
Sodium		540 mg		",,https://assets.shop.loblaws.ca/products/20852960/b2/en/front/20852960_front_a06_@2.png| https://assets.shop.loblaws.ca/products/20852960/b2/en/angle/20852960_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/20852960/b2/en/side/20852960_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/vegan-pizza-beyond-meat-sausage/p/21244233_EA,390 g,Food > Frozen > Frozen Pizza,Pizza Oggi,Vegan Pizza Beyond Meat  Sausage,21244233_EA,8.99 ea,,MULTI,2.31/100g,,,3,,,https://assets.shop.loblaws.ca/products/21244233/b2/en/front/21244233_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21244233/b2/en/angle/21244233_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21244233/b2/en/side/21244233_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/crispy-pan-meat-lovers-pizza/p/21237398_EA,598 g,Food > Frozen > Frozen Pizza,Delissio,Crispy Pan Meat Lovers Pizza,21237398_EA,7.99 ea,,,1.34/100g,,"Indulge in deliciousness and irresistible crust with DELISSIO Crispy Pan Meat Lovers Pizza loaded with toppings, cheese, and pure pizza satisfaction. This cheese-lovers pizza is loaded with Italian sausage, seasoned beef, and pepperoni. Not to mention whatever toppings you want to add yourself. It's all ready to bake in its own pan for edge-to-edge cheese and crispy caramelized crust. It's NOT DELIVERY, ITS DELISSIO!

- Loaded with Italian sausage, seasoned beef, & pepperoni
- Comes ready-to-bake in a pan for edge-to-edge cheese & has a crispy, caramelized crust
- Crust is crispy on the exterior, soft and tender on the inside
- Made with only high-quality ingredients for a fresh-baked taste
- It's NOT DELIVERY, It's DELISSIO!",6,,,https://assets.shop.loblaws.ca/products/21237398/b2/en/front/21237398_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21237398/b2/en/angle/21237398_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21237398/b2/en/side/21237398_side_a06_@2.png| https://assets.shop.loblaws.ca/products/21237398/b2/en/back/21237398_back_a06_@2.png| https://assets.shop.loblaws.ca/products/21237398/b2/en/top/21237398_top_a06_@2.png| https://assets.shop.loblaws.ca/products/21237398/b2/en/closed/21237398_closed_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/deluxe-pizza-pockets/p/21085521_EA,600 g,Food > Frozen > Frozen Pizza,Mccain,Deluxe Pizza Pockets,21085521_EA,7.29 ea,,,1.22/100g,,"We loaded these with pepperoni made with natural ingredients, peppers, mushrooms and real mozzarella cheese for a taste everyone will love.",3,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1 snack   (100 g)		
Serving Size EN		per 1 snack   (100 g)		
Serving Size EN		per 1 snack   (100 g)		
House Hold Serving Size		0.0 not available		
House Hold Serving Size		0.0 not available		
House Hold Serving Size		0.0 not available		
Calories		230 cal		
Calories		230 cal		
Calories		230 cal		
Total Fat		9 g		
Total Fat		9 g		
Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
		Total Fat		9 g		
Total Carbohydrate		28 g		
Total Carbohydrate		28 g		
Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
		Total Carbohydrate		28 g		
Protein		9 g		
Protein		9 g		
Protein		9 g		
				
				
				
Cholesterol		10 mg		
Cholesterol		10 mg		
Cholesterol		10 mg		
Sodium		420 mg		
Sodium		420 mg		
Sodium		420 mg		",,https://assets.shop.loblaws.ca/products/21085521/b2/en/front/21085521_front_a06_@2.png| https://assets.shop.loblaws.ca/products/21085521/b2/en/angle/21085521_angle_a06_@2.png| https://assets.shop.loblaws.ca/products/21085521/b2/en/side/21085521_side_a06_@2.png,
Loblaw's,Frozen,Pizzas,Loblaw.ca,https://www.loblaws.ca/pizza-oggi-margherita/p/21044341_EA,452 g,Food > Frozen > Frozen Pizza,Pasta Oggi,Pizza Oggi Margherita,21044341_EA,9.99 ea,,MULTI,2.21/100g,,,1,"
Code 		 Value In Grams 		 Value In Percent
Serving Size EN		per 1 slice  (75 g)		
Serving Size EN		per 1 slice  (75 g)		
Serving Size EN		per 1 slice  (75 g)		
House Hold Serving Size		1.0 slice		
House Hold Serving Size		1.0 slice		
House Hold Serving Size		1.0 slice		
Calories		140 cal		
Calories		140 cal		
Calories		140 cal		
Total Fat		3.5 g		
Total Fat		3.5 g		
Total Fat		3.5 g		
		Total Fat		3.5 g		
		Total Fat		3.5 g		
		Total Fat		3.5 g		
		Total Fat		3.5 g		
		Total Fat		3.5 g		
		Total Fat		3.5 g		
		Total Fat		3.5 g		
		Total Fat		3.5 g		
		Total Fat		3.5 g		
Total Carbohydrate		22 g		
Total Carbohydrate		22 g		
Total Carbohydrate		22 g		
		Total Carbohydrate		22 g		
		Total Carbohydrate		22 g		
		Total Carbohydrate		22 g		
		Total Carbohydrate		22 g		
		Total Carbohydrate		22 g		
		Total Carbohydrate		22 g		
Protein		6 g		
Protein		6 g		
Protein		6 g		
Potassium		100 mg		
Potassium		100 mg		
Potassium		100 mg		
				
				
				
Cholesterol		10 mg		
Cholesterol		10 mg		
Cholesterol		10 mg		
Sodium		340 mg		
Sodium		340 mg		
Sodium		340 mg		",,https://assets.shop.loblaws.ca/products/21044341/b2/en/front/21044341_front_a06_@2.png,
